"Source","Target","Type","Weight"
"cg25580581","cg23233468","CpG-CpG",1.56931717466297
"cg21669226","cg03426600","CpG-CpG",1.56930880673813
"cg23625728","cg26607103","CpG-CpG",1.56930664736458
"cg11397668","cg25037165","CpG-CpG",1.56928958535907
"cg09216670","cg14289852","CpG-CpG",1.56928857432911
"cg03024979","cg27111053","CpG-CpG",1.56928519730383
"cg01704854","cg17718545","CpG-CpG",1.56927094399533
"cg00117796","cg21359528","CpG-CpG",1.56924957943152
"cg05058069","cg00872256","CpG-CpG",1.56924675615324
"cg15968539","cg25654517","CpG-CpG",1.56914452520575
"cg10403753","cg12620935","CpG-CpG",1.56914168407867
"cg10721278","cg04569108","CpG-CpG",1.56909339299781
"cg07195211","cg11518267","CpG-CpG",1.56908803873215
"cg10623600","cg17586156","CpG-CpG",1.56905207839121
"cg05478517","cg17718545","CpG-CpG",1.56904837945485
"cg06223834","cg07001857","CpG-CpG",1.56902347895794
"cg06287775","cg17718545","CpG-CpG",1.56899848774425
"cg24567464","cg11594887","CpG-CpG",1.56893229469153
"cg15798191","cg10677018","CpG-CpG",1.56892697141316
"cg17531430","cg03653523","CpG-CpG",1.56892554092336
"cg04641694","cg08543244","CpG-CpG",1.56890242402592
"cg18395354","cg06005913","CpG-CpG",1.56889665209782
"cg04468081","cg17883866","CpG-CpG",1.56888808741511
"cg05183646","cg00274928","CpG-CpG",1.56887753874937
"cg04431061","cg09591867","CpG-CpG",1.56887699381906
"cg06457473","cg15798191","CpG-CpG",1.56880584776824
"cg12531597","cg17424433","CpG-CpG",1.56880318904245
"cg05456909","cg14035730","CpG-CpG",1.56877732140779
"cg19690879","cg21588347","CpG-CpG",1.5687702033752
"cg20059012","cg26501729","CpG-CpG",1.56875349167143
"cg25006077","cg03492850","CpG-CpG",1.56875093504561
"cg23405198","cg17421626","CpG-CpG",1.56871681832645
"cg23757136","cg15773893","CpG-CpG",1.56870456382445
"cg07645529","cg24812349","CpG-CpG",1.5686976039635
"cg04938549","cg04849985","CpG-CpG",1.56868043733965
"cg08054265","cg03726377","CpG-CpG",1.56864859187378
"cg23866687","cg08363235","CpG-CpG",1.56861393875357
"cg04250878","cg12435059","CpG-CpG",1.56861335837963
"cg27287823","cg10477755","CpG-CpG",1.56860606633665
"cg03472898","cg07195211","CpG-CpG",1.56858652689143
"cg21727276","cg04365878","CpG-CpG",1.5685746316658
"cg20876525","cg22291940","CpG-CpG",1.56857137039997
"cg19309928","cg13349787","CpG-CpG",1.56855279818778
"cg18065464","cg06543730","CpG-CpG",1.56854306364917
"cg19389468","cg09404321","CpG-CpG",1.56852651960612
"cg13609306","cg10838368","CpG-CpG",1.56849786683591
"cg12784988","cg23098214","CpG-CpG",1.5684971244231
"cg23757136","cg05023809","CpG-CpG",1.56849593936642
"cg16616765","cg26244646","CpG-CpG",1.56847891913087
"cg04136379","cg15292058","CpG-CpG",1.56846136615464
"cg10749924","cg07818422","CpG-CpG",1.56845928718062
"cg01425836","cg01649713","CpG-CpG",1.56845381060581
"cg07508413","cg03239523","CpG-CpG",1.56844389233576
"cg19938167","cg06111374","CpG-CpG",1.568436309236
"cg21532512","cg11594887","CpG-CpG",1.56838990244419
"cg11261283","cg11518267","CpG-CpG",1.56836952405432
"cg17402907","cg04180419","CpG-CpG",1.56836746850743
"cg14956104","cg17673914","CpG-CpG",1.56834972201123
"ch.13.100269732F","cg25365990","CpG-CpG",1.56833183448544
"cg11347328","cg23099587","CpG-CpG",1.56832994956078
"cg14946144","cg17424433","CpG-CpG",1.56830246098867
"cg07249433","cg20502039","CpG-CpG",1.56829534233349
"cg13711238","cg20059012","CpG-CpG",1.56826933318344
"cg04569108","cg12620935","CpG-CpG",1.56826567895936
"cg10581898","cg08054265","CpG-CpG",1.56824311151968
"cg04628419","cg18539787","CpG-CpG",1.56824265544234
"cg21951877","cg26753859","CpG-CpG",1.56823163615642
"cg19413907","cg00246969","CpG-CpG",1.56822952173357
"cg22777490","cg22239317","CpG-CpG",1.56820236723885
"cg18158855","cg13633871","CpG-CpG",1.56819502124825
"cg11918049","cg08110693","CpG-CpG",1.56816243426885
"cg17414560","cg10087036","CpG-CpG",1.56811199226306
"cg02011981","cg07660750","CpG-CpG",1.5681062876278
"cg09286373","cg27316754","CpG-CpG",1.5680653297507
"cg18959616","cg13036352","CpG-CpG",1.5680496432376
"cg27107893","cg13075279","CpG-CpG",1.56802159517079
"cg18065464","cg26778733","CpG-CpG",1.56800886614924
"cg09528666","cg08665528","CpG-CpG",1.56800551106572
"cg26384544","cg04740831","CpG-CpG",1.56798483359143
"cg18644052","cg17936925","CpG-CpG",1.56797674559945
"cg26945145","cg07564444","CpG-CpG",1.56792880633846
"cg18644052","cg03437140","CpG-CpG",1.56792439332041
"cg04468621","cg07026882","CpG-CpG",1.56791335335612
"cg14105458","cg12784988","CpG-CpG",1.56791024023604
"cg14500211","cg04155024","CpG-CpG",1.56786736654922
"cg19280854","cg06203243","CpG-CpG",1.56784705634882
"cg16083711","cg10403753","CpG-CpG",1.5678376684118
"cg15791478","cg10838368","CpG-CpG",1.56782638864636
"cg11946963","cg03819192","CpG-CpG",1.56779919837776
"cg04384554","cg05099464","CpG-CpG",1.56776220415442
"cg04500577","cg22234930","CpG-CpG",1.56771897330974
"cg24707290","cg10649897","CpG-CpG",1.56767991401325
"cg12821663","cg12480674","CpG-CpG",1.5676704019685
"cg12186771","cg23233468","CpG-CpG",1.56764849292553
"cg18282005","cg06063519","CpG-CpG",1.56761029406342
"cg01425836","cg27313589","CpG-CpG",1.5675601051309
"cg01044293","cg15298019","CpG-CpG",1.56753619951862
"cg21149266","cg12505757","CpG-CpG",1.56753067207457
"cg11963452","cg20059012","CpG-CpG",1.56747343300949
"cg14971439","cg10581898","CpG-CpG",1.56746724945403
"cg16349093","cg17101530","CpG-CpG",1.5674591567505
"cg24008619","cg15861102","CpG-CpG",1.56745767141766
"cg22371961","cg15874425","CpG-CpG",1.56745566492263
"cg11347328","cg14794936","CpG-CpG",1.56744780775027
"cg20377881","cg21532512","CpG-CpG",1.5674345945926
"cg20502039","cg08936202","CpG-CpG",1.56743236955853
"cg23757136","cg16180276","CpG-CpG",1.56738650638337
"cg12199057","cg03776176","CpG-CpG",1.56734442812997
"cg04468081","cg06522790","CpG-CpG",1.56733084828078
"cg19961800","cg13794318","CpG-CpG",1.56732853406068
"cg02601475","cg04136379","CpG-CpG",1.56727796411041
"cg14294859","cg19027424","CpG-CpG",1.56726164022057
"cg17718545","cg21343436","CpG-CpG",1.56722238062107
"cg03396323","cg00892463","CpG-CpG",1.56721802998294
"cg10351284","cg16001422","CpG-CpG",1.5672044112371
"cg04468081","cg13349787","CpG-CpG",1.56719660886116
"cg05556923","cg10645314","CpG-CpG",1.56711083727917
"cg16142112","cg07195211","CpG-CpG",1.56706749356411
"cg07645529","cg19282042","CpG-CpG",1.56697061804698
"cg06074498","cg17936925","CpG-CpG",1.56694832663449
"cg19758859","cg21343436","CpG-CpG",1.56692166112477
"cg16313485","cg18065464","CpG-CpG",1.56688773010654
"cg17339923","cg26244646","CpG-CpG",1.56686103377142
"cg21893961","cg09999560","CpG-CpG",1.56683878664967
"cg13802844","cg07078005","CpG-CpG",1.56682298754505
"cg12407703","cg19481954","CpG-CpG",1.56681976215551
"cg02362017","cg16313485","CpG-CpG",1.56676635840312
"cg03281788","cg03492850","CpG-CpG",1.56674656437858
"cg12821663","cg21375027","CpG-CpG",1.56672523183877
"cg25527882","cg25172127","CpG-CpG",1.56668592854747
"cg23757136","cg15152343","CpG-CpG",1.56666261488439
"cg20215480","cg06575249","CpG-CpG",1.56663958432412
"cg16083711","cg13277939","CpG-CpG",1.56663464325124
"cg01931994","cg23879973","CpG-CpG",1.5665952738597
"cg14556646","ch.13.100269732F","CpG-CpG",1.56658154610206
"cg17414560","cg12760659","CpG-CpG",1.56656775279549
"cg08035994","cg09999560","CpG-CpG",1.5665288191841
"cg27383562","cg09549949","CpG-CpG",1.56650696221268
"cg00756560","cg25475252","CpG-CpG",1.56650142651152
"cg10623600","cg13075279","CpG-CpG",1.56647983367713
"cg06111374","cg23190164","CpG-CpG",1.56646910337604
"cg00397274","cg07968499","CpG-CpG",1.56644984061363
"cg03437140","cg12567635","CpG-CpG",1.56640003193867
"cg04250878","cg12511929","CpG-CpG",1.56636855604479
"cg08675225","cg02140384","CpG-CpG",1.56634407419421
"cg12505757","cg08826152","CpG-CpG",1.56631744485785
"cg07645529","cg00520057","CpG-CpG",1.56631426236691
"cg15224291","cg00985960","CpG-CpG",1.56630871097696
"cg06845354","cg20477160","CpG-CpG",1.56630726078875
"cg14556646","cg13921308","CpG-CpG",1.56629698042557
"cg03621841","cg01071170","CpG-CpG",1.56628393345159
"cg04500577","cg01691358","CpG-CpG",1.56628335197233
"cg01799761","cg04098263","CpG-CpG",1.5662645502135
"cg07108579","cg27210576","CpG-CpG",1.56626105089251
"cg01463768","cg16447142","CpG-CpG",1.56624846573464
"cg11257935","cg03776176","CpG-CpG",1.56623177718712
"cg01425836","cg15814154","CpG-CpG",1.56622799609692
"cg15176543","cg04567513","CpG-CpG",1.56622593036601
"cg22193385","cg22609908","CpG-CpG",1.56619879444244
"cg04530445","cg15814154","CpG-CpG",1.56619187633856
"cg11464571","cg22022671","CpG-CpG",1.56617068540516
"cg01400411","cg10104534","CpG-CpG",1.5661220490872
"cg16740157","cg20637405","CpG-CpG",1.56611606128176
"cg18395354","cg11464571","CpG-CpG",1.5661062884765
"cg07564444","cg11740348","CpG-CpG",1.56605941936725
"cg15874425","cg08035994","CpG-CpG",1.56604109793101
"cg22163330","cg21514880","CpG-CpG",1.56603896499935
"cg23108188","cg01879893","CpG-CpG",1.56603459187799
"cg20517846","cg07440017","CpG-CpG",1.56597614457284
"cg25967384","cg15668468","CpG-CpG",1.56590369531033
"cg02549466","cg14060176","CpG-CpG",1.56589274448369
"cg15773893","cg03281257","CpG-CpG",1.56588165283341
"cg04802986","cg04468621","CpG-CpG",1.56588164540813
"cg13802844","cg15337956","CpG-CpG",1.56588096468951
"cg18158855","cg01602666","CpG-CpG",1.56586170243351
"cg00115602","cg19731884","CpG-CpG",1.56584917739259
"cg10876863","cg12248457","CpG-CpG",1.56584268510213
"cg09224689","cg25841625","CpG-CpG",1.56582944609612
"cg13515395","cg19462022","CpG-CpG",1.56581639796266
"cg13782795","cg13676902","CpG-CpG",1.56577250627519
"cg07508413","cg20452141","CpG-CpG",1.56572374468015
"cg07933234","cg13841248","CpG-CpG",1.56571497522831
"cg12546981","cg06005913","CpG-CpG",1.56569302273963
"cg10929520","cg16897216","CpG-CpG",1.56568488935848
"cg14455142","cg23362130","CpG-CpG",1.56565980566417
"cg01897902","cg02589899","CpG-CpG",1.56565626776689
"cg21049501","cg12620935","CpG-CpG",1.56563419547278
"cg14208090","cg11957516","CpG-CpG",1.56558412569999
"cg20033041","cg05243899","CpG-CpG",1.56555903083687
"cg16485048","cg15176543","CpG-CpG",1.56554431767841
"cg01784548","cg02632490","CpG-CpG",1.56554289204065
"cg04641694","cg20587625","CpG-CpG",1.56551249319988
"cg06005913","cg19448365","CpG-CpG",1.56550158671385
"cg08199056","cg19115366","CpG-CpG",1.56549966776651
"cg08199056","cg14772684","CpG-CpG",1.5654987625686
"cg11772665","cg07173118","CpG-CpG",1.56549666596307
"cg07645529","cg03940437","CpG-CpG",1.56541466538797
"cg14918582","cg00872256","CpG-CpG",1.56537833317254
"cg22193385","cg22255773","CpG-CpG",1.56537075550387
"cg06754557","cg02609271","CpG-CpG",1.56537004027923
"cg02067585","cg24487935","CpG-CpG",1.56536983682541
"cg07026882","cg24328772","CpG-CpG",1.56533451880879
"cg12900732","cg03857931","CpG-CpG",1.56532968983035
"cg13011311","cg20785674","CpG-CpG",1.56528635632307
"cg20820874","cg08035994","CpG-CpG",1.56525093281288
"cg15005392","cg25841625","CpG-CpG",1.56525037788266
"cg24456616","cg11740348","CpG-CpG",1.56522169771451
"cg01425836","cg18825531","CpG-CpG",1.56521660247851
"cg21416069","cg02238794","CpG-CpG",1.56521041725216
"cg20215480","cg11594887","CpG-CpG",1.56520366716958
"cg04250878","cg19481954","CpG-CpG",1.56519988208033
"cg14105458","cg06575249","CpG-CpG",1.5651997659335
"cg09929879","cg01359165","CpG-CpG",1.56518356456234
"cg06287775","cg07235562","CpG-CpG",1.56518234743873
"cg01499479","cg08686582","CpG-CpG",1.56514841245279
"cg03621841","cg23599408","CpG-CpG",1.56512776327504
"cg07645529","cg24833225","CpG-CpG",1.56509671403018
"cg07249433","cg07049996","CpG-CpG",1.56509029633499
"cg14639704","cg15668468","CpG-CpG",1.56500864110996
"cg13226095","cg27133496","CpG-CpG",1.56500021931367
"cg21149266","cg23599408","CpG-CpG",1.56499116446314
"cg02601475","cg10403753","CpG-CpG",1.56497096107829
"cg20603543","cg10087036","CpG-CpG",1.56496603064276
"cg02632490","cg24873410","CpG-CpG",1.56495349113489
"cg25732907","cg09286373","CpG-CpG",1.56495218929995
"cg06575249","cg21359528","CpG-CpG",1.5649273101785
"cg07195211","cg12435059","CpG-CpG",1.56488165826721
"cg05183646","cg01265068","CpG-CpG",1.56484038019927
"cg06223834","cg04844084","CpG-CpG",1.56478508601936
"cg09549949","cg14500211","CpG-CpG",1.56478365210894
"cg17125583","cg15441535","CpG-CpG",1.5647716986547
"cg07637515","cg27530799","CpG-CpG",1.5647039648148
"cg11464571","cg04128378","CpG-CpG",1.56469995982486
"cg09528666","cg10956640","CpG-CpG",1.56468289875709
"cg20059012","cg08826152","CpG-CpG",1.56465763794611
"cg19309928","cg20042412","CpG-CpG",1.56465385130138
"cg03102767","cg01649713","CpG-CpG",1.56461460572994
"cg03024979","cg21416069","CpG-CpG",1.56457862267731
"cg13676902","cg25037165","CpG-CpG",1.56455331804789
"cg11946963","cg04426802","CpG-CpG",1.56452476087903
"cg13148429","cg01091831","CpG-CpG",1.56449092058037
"cg03396323","cg26132715","CpG-CpG",1.56440279023859
"cg16302962","cg05099464","CpG-CpG",1.56439464572832
"cg11397668","cg00081417","CpG-CpG",1.56439300959696
"cg11397668","cg24873410","CpG-CpG",1.56434933748021
"cg11289406","cg15938795","CpG-CpG",1.56428815013542
"cg10623600","cg23362130","CpG-CpG",1.56428451184962
"cg10729426","cg14157461","CpG-CpG",1.5642805894051
"cg09228833","cg26753859","CpG-CpG",1.56424949211739
"cg02140384","cg04623987","CpG-CpG",1.56422464590451
"cg23978242","cg15773893","CpG-CpG",1.56422307453716
"cg14438189","cg14794936","CpG-CpG",1.56417850961772
"cg06287775","cg04098263","CpG-CpG",1.56416853627136
"cg24456616","cg10838368","CpG-CpG",1.5641130133795
"cg10645314","cg12549451","CpG-CpG",1.56410516862013
"cg13011311","cg00269140","CpG-CpG",1.56408666467211
"cg22093563","cg14639704","CpG-CpG",1.56408417959731
"cg06744355","cg04112878","CpG-CpG",1.56404299576855
"cg22476027","cg24088496","CpG-CpG",1.56404049319379
"cg17140299","cg23150827","CpG-CpG",1.56403638423085
"cg17402907","cg07321497","CpG-CpG",1.56401811456783
"cg15495641","cg20033041","CpG-CpG",1.56399887453165
"cg04838832","cg14133257","CpG-CpG",1.56397337560283
"cg23876676","cg00765686","CpG-CpG",1.56393844178257
"cg04209913","cg26147269","CpG-CpG",1.56390510258628
"cg14500211","cg05099464","CpG-CpG",1.56385064298639
"cg08199056","cg25172127","CpG-CpG",1.56383987476058
"cg06726406","cg08304084","CpG-CpG",1.56382363156153
"cg07811246","cg07891862","CpG-CpG",1.56380539257434
"cg25006077","cg21588347","CpG-CpG",1.56378245921464
"cg11629337","cg09430020","CpG-CpG",1.56376775915162
"cg13411923","cg12505757","CpG-CpG",1.56376695702839
"cg04098263","cg09101894","CpG-CpG",1.56374543979871
"cg20215480","cg00659970","CpG-CpG",1.56372525401985
"cg04250878","cg09093476","CpG-CpG",1.56372495726605
"cg08363235","cg22210652","CpG-CpG",1.56369817686781
"cg05478517","cg13940104","CpG-CpG",1.56366610003568
"cg26778733","cg07891862","CpG-CpG",1.56360231239736
"cg11970797","cg15668468","CpG-CpG",1.56359738086051
"cg21400549","cg06728055","CpG-CpG",1.56359670454941
"cg24057263","cg18006647","CpG-CpG",1.56358095577325
"cg20571213","cg10104534","CpG-CpG",1.56350598444762
"cg23914384","cg19027424","CpG-CpG",1.56350096216239
"cg07223952","cg13633871","CpG-CpG",1.56346590549162
"cg06111374","cg07316873","CpG-CpG",1.56346403364298
"cg08745506","cg10660848","CpG-CpG",1.56345964258177
"cg00999904","cg23587257","CpG-CpG",1.56345116994465
"cg14853432","cg13782795","CpG-CpG",1.56344382153487
"cg12760659","cg19448365","CpG-CpG",1.56344217095034
"cg23201812","cg10923428","CpG-CpG",1.56343133704488
"cg13011311","cg00224496","CpG-CpG",1.56342756783545
"cg02067585","cg17876463","CpG-CpG",1.56341233073415
"cg06845354","cg11518267","CpG-CpG",1.56340938668754
"cg27082183","cg07235562","CpG-CpG",1.56337615266599
"cg17414560","cg02660271","CpG-CpG",1.56331934799171
"cg25282951","cg26116551","CpG-CpG",1.56328122278922
"cg22741248","cg25365990","CpG-CpG",1.56325874708038
"cg15968539","cg13165840","CpG-CpG",1.56325837682753
"cg27383562","cg10378325","CpG-CpG",1.56323345166396
"cg25475252","cg04740831","CpG-CpG",1.56315721065358
"cg03498987","cg06783058","CpG-CpG",1.56315389197328
"cg25768273","cg25916714","CpG-CpG",1.56313098250565
"cg00872256","cg21359528","CpG-CpG",1.56308706108958
"cg01704854","cg01724607","CpG-CpG",1.56303247713858
"cg13831540","cg19481954","CpG-CpG",1.5630281726872
"cg27287823","cg04844084","CpG-CpG",1.5629863053115
"cg12308391","cg03743981","CpG-CpG",1.56293280921333
"cg25006077","cg00161122","CpG-CpG",1.56291597823792
"cg17402907","cg09576582","CpG-CpG",1.56286212394084
"cg13939297","cg01314530","CpG-CpG",1.56282109766628
"cg08035994","cg15472194","CpG-CpG",1.56280324559687
"cg10475729","cg11915312","CpG-CpG",1.5627369197566
"cg20042412","cg26607103","CpG-CpG",1.56272082400106
"cg27530799","cg21002223","CpG-CpG",1.56271727355886
"cg04545636","cg21343436","CpG-CpG",1.56270849249133
"cg22163330","cg00637826","CpG-CpG",1.5626979183642
"cg11257935","cg06543730","CpG-CpG",1.56269099607385
"cg21078322","cg22688241","CpG-CpG",1.56268179555687
"cg09224689","cg21825196","CpG-CpG",1.56266062680455
"cg03028721","cg07564444","CpG-CpG",1.5626291155018
"cg17402907","cg26032513","CpG-CpG",1.56261587582556
"cg03102767","cg13282971","CpG-CpG",1.56260713120677
"cg02011981","cg14133257","CpG-CpG",1.56256169136931
"cg21696316","cg06728055","CpG-CpG",1.56247201479939
"cg20876525","cg12531597","CpG-CpG",1.56247177038863
"cg20828032","cg00872256","CpG-CpG",1.5624572719259
"cg26681770","cg08571020","CpG-CpG",1.56244310285276
"cg04020590","cg08543244","CpG-CpG",1.56243604487358
"cg01879893","cg16180276","CpG-CpG",1.56242201626821
"cg01897902","cg10378325","CpG-CpG",1.56238560496056
"cg16333016","cg00054948","CpG-CpG",1.56237009699668
"cg15176543","cg04187939","CpG-CpG",1.56236027412331
"cg27265695","cg14794936","CpG-CpG",1.56232194196094
"cg01704854","cg13841248","CpG-CpG",1.56231411430999
"cg11464571","cg09286373","CpG-CpG",1.56230659744392
"cg04375063","cg10104534","CpG-CpG",1.56229648190743
"cg26875515","cg08665528","CpG-CpG",1.56229495513288
"cg11724557","cg04802986","CpG-CpG",1.56228350564
"cg07351894","cg24635930","CpG-CpG",1.56227482513993
"cg15224291","cg12408507","CpG-CpG",1.56225708133346
"cg13770573","cg19481954","CpG-CpG",1.56225564841952
"cg18065464","cg21004104","CpG-CpG",1.56224708591345
"cg18180230","cg12505757","CpG-CpG",1.56223645766706
"cg00701918","cg14115178","CpG-CpG",1.56220328190388
"cg23757136","cg00762354","CpG-CpG",1.56209834872756
"cg14294859","cg10645314","CpG-CpG",1.56208652019303
"cg09228833","cg17375177","CpG-CpG",1.56207271227326
"cg18158855","cg25768273","CpG-CpG",1.5620380034762
"cg09591867","cg18961064","CpG-CpG",1.56202709277106
"cg12511848","cg15176543","CpG-CpG",1.56201730359812
"cg06059360","cg26676413","CpG-CpG",1.5620093393826
"cg03857931","cg15152343","CpG-CpG",1.5619964529708
"cg07830160","cg15032048","CpG-CpG",1.56196827640508
"cg05374809","cg13036352","CpG-CpG",1.56192478011995
"cg20571213","cg22594692","CpG-CpG",1.56191073625093
"cg24993990","cg12760533","CpG-CpG",1.56190327263781
"cg10749924","cg02203420","CpG-CpG",1.56189173501809
"cg19389468","cg17899492","CpG-CpG",1.56188442079673
"cg13036352","cg02589899","CpG-CpG",1.56187010350033
"cg02660161","cg14946295","CpG-CpG",1.56182970180747
"cg13221107","cg15668468","CpG-CpG",1.56179676905342
"cg14259255","cg04833598","CpG-CpG",1.56176175456776
"cg07172755","cg11918049","CpG-CpG",1.56175571780766
"cg16180276","cg19563670","CpG-CpG",1.56173093781001
"cg20571213","cg22597914","CpG-CpG",1.56173016598105
"cg27287823","cg08936202","CpG-CpG",1.56171268829003
"cg14940290","cg07564444","CpG-CpG",1.56170357903199
"cg18579796","cg20988587","CpG-CpG",1.56167713627882
"cg09528666","cg10387912","CpG-CpG",1.56165271371063
"cg20377881","cg03726377","CpG-CpG",1.56161760561627
"cg16151551","cg20059012","CpG-CpG",1.56161730846534
"cg16594663","cg12384562","CpG-CpG",1.56160327357815
"cg13921308","cg25916714","CpG-CpG",1.5615867618975
"cg05374809","cg07115148","CpG-CpG",1.56155166205727
"cg18712199","cg07660750","CpG-CpG",1.56155067997975
"cg02969422","cg06059360","CpG-CpG",1.56152826034162
"cg09216670","cg24328772","CpG-CpG",1.56151388132974
"cg03281788","cg00269140","CpG-CpG",1.56148112504466
"cg10403753","cg14501977","CpG-CpG",1.56143700296124
"cg02940107","cg13633871","CpG-CpG",1.56143562115461
"cg06111374","cg05099464","CpG-CpG",1.56143150511856
"cg00123762","cg23418714","CpG-CpG",1.56140113684096
"cg27287823","cg27133496","CpG-CpG",1.56139429084515
"cg19758859","cg21002223","CpG-CpG",1.56129512725321
"cg02011981","cg24803059","CpG-CpG",1.5612744875308
"cg05456909","cg07323924","CpG-CpG",1.56125790974241
"cg14208090","cg00091899","CpG-CpG",1.56125144695171
"cg20862860","cg14133257","CpG-CpG",1.56122516917861
"cg04500577","cg02660271","CpG-CpG",1.561161954088
"cg23201812","cg22741248","CpG-CpG",1.56111049804798
"cg10581898","cg03857931","CpG-CpG",1.56110115398715
"cg00701918","cg27133496","CpG-CpG",1.56103111003491
"cg13711238","cg13148429","CpG-CpG",1.5609799921648
"cg02660271","cg12435059","CpG-CpG",1.5609319735309
"cg07223952","cg03492850","CpG-CpG",1.56088052053977
"cg00274928","cg11740348","CpG-CpG",1.56087701443742
"cg00274928","cg07001857","CpG-CpG",1.56087692661276
"cg01704854","cg00520057","CpG-CpG",1.56086251449274
"cg27210576","cg12505757","CpG-CpG",1.56082452491484
"cg07115148","cg23362130","CpG-CpG",1.56082144011072
"cg19389468","cg05700704","CpG-CpG",1.56075824740162
"cg05526036","cg00999904","CpG-CpG",1.56065083016779
"cg09217215","cg20637405","CpG-CpG",1.56062913775221
"cg10851648","cg07316873","CpG-CpG",1.56060971560804
"cg04136379","cg07473522","CpG-CpG",1.56060697878569
"cg00397274","cg21114429","CpG-CpG",1.56054389611775
"cg05183646","cg08035994","CpG-CpG",1.56052962027795
"cg04802986","cg06094386","CpG-CpG",1.56050463622719
"cg24487935","cg16897216","CpG-CpG",1.56047041423225
"cg00892463","cg11957516","CpG-CpG",1.56045905911976
"cg14940290","cg23098214","CpG-CpG",1.56045292495704
"cg27302645","cg24163263","CpG-CpG",1.56040399278021
"cg11827910","cg06005913","CpG-CpG",1.56039024217307
"cg07316873","cg03805182","CpG-CpG",1.5603618149671
"cg16466485","cg03743981","CpG-CpG",1.56031852956348
"cg11672338","cg26875515","CpG-CpG",1.5602959182245
"cg22169750","cg11106946","CpG-CpG",1.56028868635105
"cg19389468","cg14680054","CpG-CpG",1.5602886417511
"cg22193385","cg20061296","CpG-CpG",1.56028419463066
"cg13711238","cg19142775","CpG-CpG",1.5602673764407
"cg03396323","cg03281788","CpG-CpG",1.56023228349869
"cg09549949","cg06848487","CpG-CpG",1.56023154772399
"cg22502450","cg02589899","CpG-CpG",1.5601992157464
"cg05889395","cg06794581","CpG-CpG",1.56015605129564
"cg16302962","cg07743530","CpG-CpG",1.56014428011783
"cg21532512","cg15455536","CpG-CpG",1.56002463880723
"cg06744355","cg22597914","CpG-CpG",1.56001245245197
"cg17775180","cg19731884","CpG-CpG",1.55998843375447
"cg03102767","cg21825196","CpG-CpG",1.55996850160797
"cg13036352","cg19369070","CpG-CpG",1.55996072046594
"cg06074498","cg02160630","CpG-CpG",1.55995110042564
"cg10804254","cg26860122","CpG-CpG",1.55993902090268
"cg04426802","cg13633871","CpG-CpG",1.55993177300007
"cg18644052","cg15668468","CpG-CpG",1.55991856346969
"cg01897902","cg03887721","CpG-CpG",1.55991682736143
"cg26875515","cg14956104","CpG-CpG",1.55988690324757
"cg19938167","cg04740831","CpG-CpG",1.55987875381074
"cg09216670","cg02140384","CpG-CpG",1.55983039217342
"cg24567464","cg21902966","CpG-CpG",1.55980749392372
"cg12435059","cg26147269","CpG-CpG",1.55977344894566
"cg02812487","cg03940437","CpG-CpG",1.55976251991731
"cg20517846","cg08199056","CpG-CpG",1.55976131109489
"cg09929879","cg26124780","CpG-CpG",1.55971883724846
"cg23866687","cg07249433","CpG-CpG",1.55971291307047
"cg00999904","cg08543244","CpG-CpG",1.5596356335821
"cg14886530","cg06728055","CpG-CpG",1.55962444515938
"cg19413907","cg27107893","CpG-CpG",1.55962429936673
"cg10102585","cg19280854","CpG-CpG",1.55961653517513
"cg13940104","cg22597914","CpG-CpG",1.55959745535024
"cg04102296","cg10982635","CpG-CpG",1.55958467275113
"cg15139641","cg06059360","CpG-CpG",1.55956585841438
"cg14556646","cg22821358","CpG-CpG",1.55955880855998
"cg11629337","cg19201457","CpG-CpG",1.55953025719142
"cg27530799","cg15039797","CpG-CpG",1.55951452738593
"cg23757136","cg18087761","CpG-CpG",1.55949658361986
"cg06059360","cg16180276","CpG-CpG",1.55949484625036
"cg07249433","cg20405754","CpG-CpG",1.55945630476882
"cg06754557","cg07660750","CpG-CpG",1.55943436312608
"cg07049996","cg11523221","CpG-CpG",1.5593851525641
"cg15152343","cg08304084","CpG-CpG",1.55935644305412
"cg21002223","cg03239523","CpG-CpG",1.55935354638524
"cg21416069","cg16001422","CpG-CpG",1.55934982871395
"cg03336208","cg03252823","CpG-CpG",1.55933538945684
"cg14946144","cg18961064","CpG-CpG",1.55932162218141
"cg09528666","cg11289406","CpG-CpG",1.55931911792935
"cg19381811","cg07173118","CpG-CpG",1.55931503978621
"cg13676902","cg07223952","CpG-CpG",1.55931363325536
"cg11347328","cg04468621","CpG-CpG",1.5592995473764
"cg10573659","cg11257935","CpG-CpG",1.55929834391142
"cg04802986","cg06472048","CpG-CpG",1.5592786122711
"cg23460943","cg07173118","CpG-CpG",1.55924418512389
"cg13856236","cg13712627","CpG-CpG",1.55924391514978
"cg11918049","cg12157852","CpG-CpG",1.55923661559322
"cg15539318","cg25172127","CpG-CpG",1.55922160788427
"cg13940104","cg16302962","CpG-CpG",1.55921510028926
"cg04426802","cg01649713","CpG-CpG",1.55918862338213
"cg21049501","cg17083583","CpG-CpG",1.55918745666322
"cg19961800","cg26116551","CpG-CpG",1.5591482652241
"cg06294954","cg03973516","CpG-CpG",1.55914250319281
"cg10119989","cg11518267","CpG-CpG",1.55911744681858
"cg26255253","cg08363235","CpG-CpG",1.55907790091914
"cg14848333","cg21583016","CpG-CpG",1.55900628758868
