"","logFC","pval","padj"
"cg18282005",0.229552044444444,0.0016441950513598,0.0183148477366035
"cg23090824",-0.223593222222222,0.00240154304581296,0.0183148477366035
"cg04647098",0.213983755555556,0.00421387018302584,0.0183148477366035
"cg05434903",0.00567621111111111,0.946675788482583,0.0183150732570715
"cg13937075",-0.0098498766666667,0.907588299572932,0.0183150732570715
"cg07355270",0.0285132344444444,0.736432891387726,0.0183179191291158
"cg07146321",-0.00443918888888895,0.958280607979358,0.0183179191291158
"cg04545636",-0.199460111111111,0.00892432165911954,0.0183189150853179
"cg01353347",0.00759133888888891,0.92871050982325,0.0183189150853179
"cg22545174",-0.00869333333333333,0.918387187498798,0.0183189150853179
"cg03426600",0.225739122222222,0.00209152508825683,0.0183189150853179
"cg18936304",-0.06297146,0.453920751475314,0.0183189150853179
"cg13218739",0.1278712,0.117004547491397,0.0183202560778763
"cg25199490",0.197617,0.00972881271117089,0.0183239873240226
"cg11587635",0.231375844444444,0.0014459965823986,0.0183239873240226
"cg16712416",0.0109054777777777,0.89768714348087,0.0183289037298499
"cg07321497",0.215925822222222,0.00375282805176219,0.0183340358327806
"cg25813820",0.000865755555555542,0.991856738335104,0.0183499132739125
"cg20842040",-0.00290786333333334,0.972652677744861,0.0183499132739125
"cg24602838",0.228943888888889,0.00169275572595026,0.0183499132739125
"cg20161548",-0.0854593777777778,0.305426013573735,0.0183499132739125
"cg19922518",0.00927954622222224,0.912851499728562,0.0183499132739125
"cg24995836",0.00265721111111111,0.975001761835127,0.0183507172766928
"cg26112608",0.00369890000000006,0.965206259956698,0.0183507172766928
"cg23297872",0.00313332555555554,0.970522060490968,0.0183507172766928
"ch.13.100269732F",-0.211844488888889,0.00468259399737314,0.0183522739283704
"cg12546981",0.223516911111111,0.00237592816062276,0.0183522739283704
"cg16227775",-0.0138840822222222,0.869860708505143,0.0183527805364094
"cg20622056",-0.00570530777777778,0.946338683195412,0.0183528947807232
"cg00132888",0.218224797777778,0.00325662578600292,0.0183528947807232
"cg12784988",0.217639622222222,0.00336847308079141,0.0183528947807232
"cg17891836",0.219465733333333,0.00302668126601892,0.0183562439084363
"cg08745506",-0.236300111111111,0.00101345919314849,0.0183572002010898
"cg05956943",-0.010851111111111,0.898114388747,0.0183603165052658
"cg21532512",0.219609922222222,0.00300004940475759,0.0183642400988207
"cg09836940",0.218042011111111,0.00328921876716815,0.0183642802944389
"cg02529760",0.00413184444444437,0.961117820329631,0.0183661330326331
"cg03204787",0.221059155555555,0.00274728950848645,0.0183661330326331
"cg04128378",0.218966422222222,0.00310952221032452,0.0183661330326331
"cg14408831",-0.0119389666666667,0.887933694088006,0.0183661330326331
"cg06876274",-0.000322400000000056,0.996964694192675,0.0183661330326331
"cg23625728",0.2266065,0.00194386507195914,0.0183661330326331
"cg00713204",-0.000931434444444434,0.991229443077104,0.0183661330326331
"cg09075057",0.0935681777777777,0.259674116796097,0.0183661330326331
"cg24380001",-0.214714977777778,0.00395710004023963,0.0183661330326331
"cg16600370",-0.2228397,0.00244949144026675,0.0183661330326331
"cg13515395",0.214235822222222,0.00405846271933423,0.0183699483647812
"cg07249433",0.238266344444444,0.000867204600504864,0.0183707191477696
"cg23492225",-0.0102591444444444,0.903568690843355,0.0183707191477696
"cg23099587",-0.209195151111111,0.00533565092972828,0.0183707191477696
"cg26738530",0.214173133333333,0.00406114080955611,0.0183707191477696
"cg14240646",0.0236802,0.779513169277626,0.0183707191477696
"cg11772665",0.21737,0.00338192575635181,0.0183715028778392
"cg23446945",0.000673291111111113,0.993656654221424,0.0183796119959703
"cg26777746",0.00539121888888891,0.949235829180511,0.0183840594314326
"cg03472898",-0.224214544444444,0.00223681079033778,0.0183949386157568
"cg00071984",0.172655918333333,0.0277521745663748,0.0183960938126078
"cg10645314",0.186442988888889,0.0158591716374792,0.0183960938126078
"cg13148429",0.214997288888889,0.00386842553546078,0.0183992696360328
"cg09371091",-0.0313945155555556,0.710174062600139,0.0183992696360328
"cg02883100",-0.00803467777777778,0.924385153892119,0.0183992696360328
"cg08810107",0.210740244444444,0.00488874011158374,0.0184003170337927
"cg17098603",0.227302977777778,0.00183193212600659,0.0184140460091522
"cg08199056",-0.224140711111111,0.00223780875665825,0.0184211656760576
"cg13356693",-0.0233595666666666,0.782331656482193,0.0184211656760576
"cg02609271",0.211010811111111,0.00480878140214234,0.0184211656760576
"cg09055253",-0.00600793666666671,0.943413188654888,0.0184211912604137
"cg17316508",-0.210265722222222,0.00499708966252841,0.0184213720717595
"cg06234051",-0.215604611111111,0.0037136538156392,0.0184238950508705
"cg03864958",-0.0423098888888889,0.615688982445031,0.0184238950508705
"cg02000136",0.0142622111111111,0.866102520875306,0.0184238950508705
"cg04084786",-0.0358797000000001,0.670660967172473,0.0184286400941982
"cg14438189",0.219208588888889,0.00300303634163283,0.0184286400941982
"cg19022384",-0.00105764000000003,0.990027247351693,0.0184310406419474
"cg17242574",0.214428644444444,0.00395532204526112,0.0184326898508396
"cg18539787",-0.218920188888889,0.00304850335621822,0.0184326898508396
"cg05668351",0.209100266666667,0.0052954964549749,0.0184326898508396
"cg11594887",0.199695411111111,0.00855976419623054,0.0184326898508396
"cg11257935",0.216602855555556,0.00348696880155332,0.0184401983314169
"cg00659970",0.219221644444444,0.002989567279983,0.0184455300052424
"cg07318999",0.0182344111111111,0.829192144233278,0.0184455300052424
"cg06848487",-0.214556944444444,0.0039092504846898,0.0184599304019169
"cg18722124",0.215765822222222,0.00364705565392144,0.0184599304019169
"cg20637405",0.212938288888889,0.00427837706163657,0.0184599304019169
"cg05340866",-0.0483995555555555,0.565027681760471,0.0184599304019169
"cg21657265",0.00455832777777779,0.957009130340024,0.0184599304019169
"cg17386265",0.050535654,0.547742426571377,0.0184599304019169
"cg26351479",0.0122733266666667,0.884551030953895,0.0184629932219048
"cg02304425",0.00820364444444444,0.922693546748215,0.0184629932219048
"cg01204128",0.201358433333333,0.0078393580633199,0.0184629932219048
"cg08571020",0.205594677777778,0.00632221392388127,0.0184629932219048
"cg21823080",0.000851611111111095,0.991963059382045,0.0184629932219048
"cg20857709",-0.0140461522222222,0.867979116361828,0.0184629932219048
"cg19415746",-2.14444444444073e-05,0.999797598539094,0.0184664159420047
"cg20785674",-0.2187099,0.00305355269622952,0.0184757015263521
"cg02902015",-0.00132195666666668,0.987521947715806,0.0184757015263521
"cg09294208",-0.00337851111111109,0.96811232555297,0.0184757015263521
"cg09286373",0.211650244444444,0.00455407586323046,0.0184757015263521
"cg04170325",0.203163633333333,0.00712597975106386,0.0184757015263521
"cg19192106",0.0126271444444445,0.881173970351969,0.0184757015263521
"cg05273049",-0.000535921111111115,0.994939741982631,0.0184757015263521
"cg17890234",-0.0106259999999999,0.899900752381211,0.0184757015263521
"cg26576978",-0.00335534444444441,0.968323755080273,0.0184757015263521
"cg03805182",-0.220053566666667,0.00280079874968922,0.0184861553086386
"cg27107893",0.206825533333333,0.00588978291780976,0.0184861553086386
"cg27210576",0.215362633333333,0.00368610482286433,0.0184874173964798
"cg18537383",0.218945855555556,0.00298993504566418,0.0184925552039814
"cg00100538",0.228486486555556,0.00164377301459582,0.0184925552039814
"cg19398192",0.00174678788888891,0.983504006200161,0.0185166921332243
"cg09956110",0.00589720000000005,0.944343154575285,0.0185191107060993
"cg25127323",-0.148813077777778,0.0626908502839288,0.0185358004731022
"cg23905015",0.0577012444444445,0.491208485080645,0.0185358004731022
"cg27316754",0.210377977777778,0.00485060689151566,0.0185398184907984
"cg06922212",-0.0229199555555556,0.78585593294222,0.0185425482739538
"cg07210229",-0.00757247777777781,0.92854808781738,0.0185485931564374
"cg10224537",-0.00997356666666671,0.905965163204034,0.0185601683154398
"cg05559795",-0.0118531255555556,0.888339934188392,0.0185601683154398
"cg16349093",-0.197650566666667,0.00929056588479515,0.0185601683154398
"cg00054948",0.223058135666667,0.00231210853535018,0.0185601683154398
"cg19115366",0.2249457,0.00204931363581461,0.0185601683154398
"cg10388998",-0.0297783666666667,0.723765792987006,0.0185657797057969
"cg00328582",0.00493753544444442,0.953355691237284,0.0185657797057969
"cg05128623",0.0230517555555556,0.784540357587045,0.0185657797057969
"cg09746326",-0.0185507888888889,0.825922369975145,0.0185657797057969
"cg05185504",-0.00220248222222219,0.979183216316616,0.0185735028311963
"cg27265695",0.223417888888889,0.00224585385648674,0.0185740752517572
"cg06734027",0.0113653744444444,0.892855181449753,0.018577403770625
"cg02248423",-0.0203017533333333,0.809742411348669,0.0185800074798302
"cg23061272",0.215702777777778,0.00356777014440838,0.0185800074798302
"cg04641694",0.212076677777778,0.00437976409756778,0.018585493574541
"cg18030003",-0.00810028333333329,0.923524967698632,0.0185864901643749
"cg04030841",0.226458366666667,0.00184723698880045,0.0185936556810687
"cg10797287",0.232486255555556,0.00123080154012465,0.0185936556810687
"cg21727276",0.200067088888889,0.0081837155112799,0.0185936556810687
"cg02290962",-0.00214388222222223,0.979725573693627,0.0185956689191392
"cg04696840",0.0261658444444445,0.75605523004657,0.01860122934735
"cg04751297",-0.0020483,0.980627159885799,0.0186043826934088
"cg02890235",-0.0241067444444445,0.774753398251045,0.0186155917716866
"cg18961064",-0.191597488888889,0.0122122656694493,0.0186156734014997
"cg04979639",0.211496688888889,0.00449266982372764,0.0186156734014997
"cg15292058",0.213830388888889,0.00394224086297466,0.0186255812245896
"cg17775180",0.218358777777778,0.0030298399509794,0.0186334223893697
"cg13725394",-0.0259124888888889,0.758303234923262,0.0186384844619465
"cg05689315",-0.00520020777777777,0.950832143636142,0.0186384844619465
"cg00756178",0.206629022222222,0.00583158108221837,0.0186384844619465
"cg19731884",-0.200852355555556,0.00783852225436362,0.0186415489147663
"cg17012665",-0.2009443,0.00779044851492043,0.0186536719957917
"cg05305760",0.00382068555555554,0.963857333132811,0.0186536719957917
"cg24833225",0.220640477777778,0.00262935377971478,0.0186536719957917
"cg03686111",0.222210522222222,0.00238237218634411,0.0186593122234412
"cg24487935",0.215676388888889,0.00352065793236658,0.018659369492253
"cg02820514",-0.0938746111111111,0.255532416540899,0.018659369492253
"cg00008945",0.0108847363333333,0.89721605635886,0.018659369492253
"cg02027838",0.2127054,0.00415976588331467,0.018659369492253
"cg21288507",0.197700811111111,0.00908785985957647,0.018659369492253
"cg16049598",0.0107572622222222,0.89839029019307,0.018659369492253
"cg13652795",-0.1724598,0.0270545216354494,0.0186611828381713
"cg07622474",-0.0203705666666667,0.808790581753184,0.0186620744169591
"cg06575249",-0.210297877777778,0.00473981489546619,0.0186708518669393
"cg04365878",-0.205871645555556,0.00600899258914696,0.0186725043040447
"cg21142188",0.000804293333333372,0.992383476204291,0.0186725043040447
"cg13815695",0.0222789222222222,0.791213120023257,0.0186751841180115
"cg25640635",0.00889305444444444,0.915919983817589,0.0186751841180115
"cg11978884",0.0173478777777778,0.836749082607526,0.0186751841180115
"cg18990292",0.00759209333333333,0.928185524948131,0.0186751841180115
"cg09313442",0.216917577777778,0.00324535505284206,0.0186785725505579
"cg03714110",-0.0100708577777778,0.904811177329516,0.0186814389902581
"cg14369777",0.0206673111111111,0.805984321461373,0.0186847648523
"cg17548969",0.00295062555555556,0.97205294152335,0.0186883825550014
"cg01724607",-0.220310655555556,0.00264204943574265,0.0186911587060399
"cg19605909",0.00419245777777777,0.960297742349761,0.0186911587060399
"cg10416052",0.224169366666667,0.00207577631671079,0.0186939357133239
"cg14259255",0.202687466666667,0.00704527330722183,0.0186939357133239
"cg07906564",-1.07044444444537e-05,0.999898581571778,0.01869547476813
"cg17840849",-0.173532166666667,0.0258530705644033,0.0186962026818954
"cg12472351",0.219184644444444,0.0028231694356602,0.0187014514699189
"cg00079479",-0.00146249911111113,0.986142819191414,0.0187046252289115
"cg25006077",0.208324877777778,0.00523478158886951,0.018704719775526
"cg19384241",0.00774476666666668,0.926703234066731,0.0187069530419096
"cg23004070",0.226293666666667,0.0018024485856988,0.0187132217712667
"cg01150083",0.00826626999999999,0.921775455235574,0.0187132217712667
"cg12605168",0.217280644444445,0.00315299437269723,0.0187132217712667
"cg09999560",0.201389144444444,0.00750072716760139,0.0187132217712667
"cg02120013",0.000850353333333359,0.991941072733812,0.0187157316526178
"cg23898859",0.00469704777777777,0.955504083197601,0.0187176288853107
"cg09856091",0.0983117666666666,0.232098274249555,0.0187176288853107
"cg17425584",0.2187402,0.00288599541070468,0.0187190771510749
"cg17011147",-0.00834337777777777,0.921035547070363,0.0187320465151462
"cg16841829",0.0145554,0.86265478085961,0.0187320465151462
"cg07473522",0.224964777777778,0.00195925128506101,0.0187349646501688
"cg07506153",0.00379358888888881,0.964053264973558,0.0187377372550351
"cg08280358",0.069297241111111,0.405068198374587,0.0187377372550351
"cg04569108",0.232892588888889,0.00114625587237,0.0187400376718823
"cg11214014",0.0121685444444445,0.885001808082149,0.0187436257633317
"cg12006853",-0.0128036088888889,0.879023303459222,0.0187436257633317
"cg23362130",0.217686555555555,0.00305937983328201,0.0187436257633317
"cg16513334",0.187539633333333,0.0143611079277087,0.0187436257633317
"cg01195014",-0.0198818433333334,0.813057785576795,0.0187436257633317
"cg04384554",0.229240055555556,0.00146977915929131,0.0187436257633317
"cg20033041",0.207598288888889,0.00539804768827512,0.0187436257633317
"cg14614789",-0.0209833122222222,0.802832360533337,0.0187436257633317
"cg04923739",0.0673102888888889,0.418706493139513,0.0187436257633317
"cg25075901",-0.220288711111111,0.00260112777007598,0.0187436257633317
"cg03508170",0.212181966666667,0.00418294530108566,0.0187436257633317
"cg22822140",0.0296327333333333,0.724070014749141,0.0187436257633317
"cg17237138",-0.0642859633333334,0.440289201340994,0.0187436257633317
"cg02913882",-0.222487333333333,0.00226636415202046,0.0187441546970832
"cg00412368",-0.0107431666666666,0.89832818686729,0.0187465308519027
"cg22434421",0.222733566666667,0.00222915248979416,0.0187596314059637
"cg25640065",-0.00158610000000003,0.984953100790941,0.0187637503919447
"cg22210209",0.222508766666667,0.00225978599858595,0.0187649068686914
"cg16959387",0.222365233333333,0.00227973037474779,0.0187649068686914
"cg16970748",-0.00583870777777779,0.944641813682783,0.0187667577226818
"cg21963178",0.194636021111111,0.0103095435880452,0.0187667577226818
"cg08931917",0.218929488888889,0.00281121337267951,0.0187667577226818
"cg04667775",-0.00613668888888885,0.941811894848309,0.0187667577226818
"cg23429746",0.0202172585555556,0.809788258017496,0.0187667577226818
"cg17166110",0.0135475222222222,0.871922382712047,0.0187667577226818
"cg03517284",-0.00416968888888891,0.960440272972999,0.0187667577226818
"cg06907930",-0.00291111111111109,0.972375208007038,0.0187667577226818
"cg26295272",0.2133262,0.00389345562936177,0.0187667577226818
"cg10336025",-0.0046925888888889,0.955479708102681,0.0187757366488658
"cg08078431",-0.219269577777778,0.00274140497865582,0.018778757587512
"cg21902627",-0.00148973222222223,0.985859365725649,0.018778757587512
"cg06144920",0.214930988888889,0.00354293897031862,0.0187788042050209
"cg18932722",0.00427355555555564,0.959444626856471,0.0187881709869011
"cg21416069",0.2205747,0.00252454978971133,0.0187928402655035
"cg16655343",-0.0055396333333334,0.94744102693716,0.0187932004812061
"cg20502039",0.232806866666667,0.00112522375091754,0.0187961047457903
"cg16431720",0.00985861111111108,0.906592752280194,0.0187964387100344
"cg22417589",0.00593955766666668,0.943648198026507,0.0187964387100344
"cg24751886",-0.00275504333333335,0.973845924647162,0.0187964387100344
"cg22829182",-0.0137903444444444,0.869591638780354,0.0187964387100344
"cg15032048",0.2150099,0.00351355124035026,0.0187973010075003
"cg07743530",0.228844633333333,0.00147527896501862,0.0187973010075003
"cg13550079",-0.00295413555555554,0.971952031467166,0.0187973010075003
"cg20756026",0.00331108888888887,0.968563688613507,0.0188116792119475
"cg08848887",0.222842844444445,0.00218235715459423,0.0188116792119475
"cg24993990",0.222241888888889,0.00226659460405121,0.0188163404707141
"cg04704683",-0.0173334222222222,0.836428145673783,0.0188169726525041
"cg04926069",-0.01001845,0.905050207963445,0.0188182486937339
"cg25125622",-0.00798445333333334,0.924266561439178,0.0188285922426345
"cg06845354",-0.220791544444444,0.00247627878041928,0.0188285922426345
"cg14322104",-0.0114476,0.891564458232044,0.0188285922426345
"cg20803293",-0.0734063333333334,0.376127184934557,0.0188408098087274
"cg22108163",-0.00152498888888886,0.985512904636594,0.0188484454482765
"cg21142420",-0.0031492988888889,0.97008524104109,0.0188486610442442
"cg11957516",-0.1792862,0.0201167445019357,0.0188525836406181
"cg19961800",0.209123722222222,0.00486345250580494,0.0188525836406181
"cg23587257",0.218007155555556,0.00291877633380142,0.0188525836406181
"cg12396032",-0.0325846777777777,0.697266724136945,0.0188579752117117
"cg05834845",0.0139621999999999,0.867877008121049,0.0188595953979576
"cg13031029",-0.000457655555555547,0.99565104522405,0.0188634536146322
"cg09387681",0.0203326777777777,0.808459775218407,0.0188634536146322
"cg17586156",0.203524244444444,0.00653335344744229,0.0188921140526005
"cg14177914",-0.211570677777778,0.00422167350784201,0.0188921140526005
"cg27651270",0.212772922222222,0.00394390004453921,0.0188921140526005
"cg13277939",-0.213023222222222,0.00388746367474664,0.0188921140526005
"cg15958422",-0.00130632222222227,0.987582275030461,0.018896464787383
"cg03506099",0.232823611111111,0.00109874542423967,0.018896464787383
"cg01892656",-0.215234055555556,0.00341490401145669,0.018896464787383
"cg13676902",0.198226355555556,0.00850500570369999,0.018896464787383
"cg16652920",0.00385794444444443,0.963330696515667,0.0189029120344935
"cg26174807",0.220017244444444,0.00255899358228336,0.0189029120344935
"cg21509846",-0.00635582888888886,0.939615171695592,0.0189231900807716
"cg25838726",0.0513515,0.538049842337972,0.0189292464600139
"cg16615461",-0.0198441444444444,0.812875794623141,0.0189292464600139
"cg01140892",-0.00646181222222222,0.938606092360038,0.0189292464600139
"cg15455536",0.205341122222222,0.00590186899881533,0.0189292464600139
"cg12584551",0.00613154733333332,0.941733555585638,0.0189292464600139
"cg24697433",0.0148141000000001,0.859769128807107,0.0189292464600139
"cg01537968",0.00236226333333334,0.977535134001149,0.0189369035565032
"cg00735885",-0.00732085555555551,0.930448438965476,0.0189429063113512
"cg24163263",0.2154955,0.00334196625267629,0.0189454626404124
"cg09762182",0.0018369777777778,0.982526049379597,0.0189454626404124
"cg06547209",0.000979844444444433,0.990678227065362,0.0189454626404124
"cg00520057",0.209842233333333,0.00460359086972887,0.0189466598261514
"cg09228833",-0.209654111111111,0.0046498000543435,0.0189524668049647
"cg12016309",-0.0029440444444444,0.971992403876557,0.0189524668049647
"cg01991743",0.00254655555555561,0.975772520362256,0.0189558390493911
"cg25996646",0.220417166666667,0.00247301357402177,0.0189558390493911
"cg01778345",0.0349920111111111,0.675592786679968,0.0189562394672175
"cg11179579",0.00878698888888896,0.916525591312354,0.0189562394672175
"cg01198184",0.211176122222222,0.00426070292145192,0.0189562394672175
"cg25527882",0.220915744444444,0.00239091216632893,0.0189562394672175
"cg24838063",0.000846444444444483,0.991944421559379,0.0189562394672175
"cg13958037",-0.0249921111111111,0.765278737643828,0.0189562394672175
"cg07151902",0.00121230000000006,0.988461340892614,0.0189562394672175
"cg03377939",-0.00667780000000007,0.936495106418072,0.0189562394672175
"cg03182620",0.2107528,0.00434714889749777,0.0189586796448454
"cg21002223",-0.220511677777778,0.00244270156270081,0.0189586796448454
"cg09856860",0.217339744444444,0.00296028286416746,0.0189586796448454
"cg11466301",0.0471046828888889,0.572066943398388,0.0189586796448454
"cg19707004",0.204998055555556,0.00593214969216591,0.0189586796448454
"cg23969297",0.235326733333333,0.00089330743292521,0.0189586796448454
"cg22741248",-0.210534511111111,0.00438153815331199,0.0189598044016748
"cg08597682",0.205221577777778,0.0058517892773514,0.0189598044016748
"cg07195211",0.194250944444444,0.0101558877523332,0.0189598044016748
"cg21743623",0.203238511111111,0.00648708240540247,0.0189816531694724
"cg24267062",0.218782911111111,0.0026984996353102,0.0189818719878642
"cg07216619",0.0184478222222222,0.825566166022058,0.0189818719878642
"cg13751956",-0.000698084444444441,0.993351058698345,0.0189818719878642
"cg07659240",0.024820913,0.766669595101231,0.0189818719878642
"cg12307939",-0.0223832333333334,0.789056504823617,0.0189822425097426
"cg20011860",-0.00864151111111111,0.917813878325703,0.0189822425097426
"cg00069771",0.0302852845555556,0.717089552413519,0.0189835167610023
"cg18103548",-0.065684394111111,0.428218794801136,0.0189835167610023
"cg22952406",-0.00201037777777779,0.980849690586439,0.0189911821106188
"cg14500211",0.211073833333333,0.00422992835267901,0.0189911821106188
"cg21825196",0.196625633333333,0.00902271747142705,0.0189939703712484
"cg24824686",0.217116822222222,0.00297381445670877,0.018994545574616
"cg16897216",0.226563666666667,0.00163529297171118,0.018994545574616
"cg09266516",0.215744055555556,0.00322597689450348,0.018994545574616
"cg06350107",-0.00113731111111115,0.989164233691866,0.018994545574616
"cg22276991",-0.00213525111111112,0.979656937944193,0.018994545574616
"cg14448929",-0.0147326488888889,0.860268766861117,0.018994545574616
"cg03590418",0.0179881677777778,0.82977773070479,0.018994545574616
"cg07427584",0.208658411111111,0.00482551548527518,0.0190013354531196
"cg05099464",-0.222207986666667,0.00216324616085009,0.0190037358921203
"cg09331881",-0.0291591544444444,0.72710892540602,0.0190037358921203
"cg05243899",0.217690944444444,0.00285998927986123,0.0190037358921203
"cg19280854",0.218630722222222,0.00269991794975214,0.0190037358921203
"cg21241195",-0.00931497777777779,0.911379475007343,0.0190099856109574
"cg26783057",-0.135466022222222,0.090237666063296,0.0190130340912982
"cg00978846",-0.0886660666666667,0.280395712885372,0.0190130340912982
"cg08373250",-0.00411349999999999,0.960796699804787,0.0190160366797699
"cg16616765",0.205668433333333,0.00563978954434406,0.0190161652776149
"cg14956104",0.219488255555556,0.00254571288115569,0.0190161652776149
"cg14372935",-0.00383261111111111,0.963466016472253,0.0190161652776149
"cg09656677",-0.0181319233333333,0.828319473100529,0.0190161652776149
"cg14656245",0.227320688888889,0.00153360225643187,0.0190161652776149
"cg00815770",-0.00245829044444446,0.976561289314004,0.0190161652776149
"cg04740831",0.223185988888889,0.00201359669383487,0.0190161652776149
"cg01718602",0.00812905777777778,0.92258442492233,0.0190190578602724
"cg00918743",0.220298411111111,0.00241185088823819,0.0190190578602724
"cg18138788",0.000780866666666657,0.992552402588646,0.0190269583061495
"cg11397668",-0.202199877777778,0.00673819137589233,0.0190360270790568
"cg13168452",0.221258322222222,0.00226755049369918,0.0190360270790568
"cg20587625",0.232725866666667,0.0010458063401435,0.0190360270790568
"cg25654517",0.22586,0.00168172401321149,0.0190397770802947
"cg08133365",-0.00910457777777784,0.913302456700239,0.0190426463049756
"cg27546114",0.0281136,0.736294314647772,0.0190426463049756
"cg06063519",-0.200392988888889,0.0073762443923552,0.0190450302639165
"cg24126759",-0.00170156666666665,0.983766945589172,0.0190544350283521
"cg21030483",0.00173463666666668,0.983450853176395,0.0190544350283521
"cg03791192",-0.0612161511111111,0.460174945609257,0.0190544350283521
"cg14238867",0.214909,0.00332438605800623,0.0190544350283521
"cg22983460",0.00277426777777778,0.973531502666541,0.0190544350283521
"cg15345074",0.0472293833333333,0.570158324958971,0.0190544350283521
"cg20828032",0.199397811111111,0.00773385100648445,0.0190544350283521
"cg06392956",0.00673009999999996,0.935834035078966,0.0190544350283521
"cg14794936",-0.216356677777778,0.00304394487903056,0.0190544350283521
"cg26798834",-0.000334711111111163,0.996805646558561,0.0190544657970333
"cg04209913",-0.2079872,0.00491800677846814,0.0190562919642421
"cg00811210",-0.0110474777777777,0.894838162077129,0.0190562919642421
"cg07807111",0.00555993333333332,0.946970451191058,0.0190673463350637
"cg01037726",-0.00308282222222223,0.970582970338077,0.0190673598184138
"cg05648516",0.221609922222222,0.00219949231969297,0.019075630867222
"cg20901175",0.225582066666667,0.00169877494713153,0.019075630867222
"cg13856236",0.205876366666667,0.00550953267507944,0.0191068623759016
"cg12061216",0.0032618511111111,0.968873228504823,0.0191068623759016
"cg03205098",0.00437272000000002,0.95827967859589,0.0191084718166355
"cg26778733",0.217000133333333,0.00292262132244314,0.0191144042159613
"cg13236934",0.105179033333333,0.196121291307219,0.0191144042159613
"cg12944030",0.00403859222222222,0.961457688364916,0.0191144042159613
"cg23092775",-0.0043257888888889,0.958718423136221,0.0191144042159613
"cg17847781",-0.000951729999999984,0.990913920343204,0.0191144042159613
"cg22665187",0.0104336266666667,0.900620445500566,0.0191173335043497
"cg12092428",0.00534242222222225,0.949024542098496,0.0191175944777619
"cg15814154",0.227483422222222,0.00148823133918682,0.0191175944777619
"cg16416584",-0.00852663333333326,0.918715198482421,0.0191200986372788
"cg21393095",0.220937455555556,0.00228217483533587,0.0191201336843353
"cg06481089",-0.00162932777777774,0.984443415405213,0.0191201336843353
"cg22798725",0.0254244888888889,0.760576788199048,0.0191201336843353
"cg02318959",-0.0155414327777778,0.852360421397002,0.0191201447101033
"cg08598470",-0.0241170666666667,0.772535687054465,0.0191201447101033
"cg26393016",0.014804288888889,0.859277340687108,0.0191201447101033
"cg03121419",9.82444444443953e-05,0.999061587283043,0.0191216409114909
"cg02051378",0.203266555555556,0.00627399848489748,0.0191289133220392
"cg18089426",0.0195904666666667,0.814388651919978,0.0191324196130153
"cg10663482",0.212089333333333,0.00385886857085094,0.0191328844344629
"cg18828681",0.0073357,0.929997752605253,0.0191328844344629
"cg22618164",-0.0236217366666667,0.777012082906877,0.0191596068254009
"cg13801593",-0.00274464111111111,0.973782199132497,0.0191666561087185
"cg17240976",-0.00526776666666662,0.949697903335889,0.0191723585563067
"cg16518165",0.220322455555556,0.00234737359630435,0.0191763860929537
"cg16523141",0.137301833333333,0.0846587093716717,0.0191868104655076
"cg22422976",-0.000848211111111219,0.99189439324994,0.0191898763406603
"cg08349204",-0.00664134666666666,0.936592915320089,0.0191898763406603
"cg01516881",-0.0012432758888889,0.988119115088795,0.0192171232692481
"cg12505757",-0.194894611111111,0.00952897691188704,0.0192194023057101
"cg17722012",0.204821011111111,0.00574515798676215,0.0192285670496491
"cg07108913",0.2284595,0.00136740388889024,0.0192285670496491
"cg06298361",0.0106546388888889,0.898404321605949,0.0192285670496491
"cg15586992",0.2127151,0.00369608080808004,0.0192296839775553
"cg25365990",-0.210878903333333,0.00410570939281992,0.0192296839775553
"cg03380349",0.201070355555556,0.0069748479213711,0.0192304048633316
"cg03084184",-0.00990962222222225,0.905465001496205,0.019234198248492
"cg21696316",0.202188877777778,0.00658072334947513,0.019234198248492
"cg15798191",0.2174979,0.00277380120820102,0.019234198248492
"cg15796419",0.224902055555555,0.00173104077823049,0.019234198248492
"cg15466854",0.224447511111111,0.00178324824207873,0.019234198248492
"cg07078005",0.220048044444444,0.00236624299335384,0.019234198248492
"cg00408231",-0.000858811111111191,0.991788016432497,0.019234198248492
"cg01879893",0.212713077777778,0.00368044874143826,0.019234198248492
"cg18959616",0.200703188888889,0.00708336257445946,0.019234198248492
"cg16647921",-0.155558366666667,0.0471836307474429,0.019234198248492
"cg12966202",0.228197177777778,0.00138113746976002,0.019234198248492
"cg27413643",-0.0183847755555555,0.825442616602189,0.019234198248492
"cg16088894",0.00719726666666665,0.931237040291396,0.019234198248492
"cg07256221",-0.00584214,0.944160882087881,0.019234198248492
"cg06698432",0.209026133333333,0.00452355990582797,0.0192388827840905
"cg20078646",0.00720632500000001,0.931142067946339,0.0192393659814314
"cg04173211",0.00526438888888892,0.949669860901532,0.0192469089471431
"cg07086565",0.00427074666666666,0.959160755991092,0.0192478883610101
"cg24676664",0.0195074777777777,0.814910762811755,0.0192528018667057
"cg00745293",-0.000934587777777773,0.991059354431884,0.0192528018667057
"cg19236328",0.00761508888888884,0.927235825843412,0.0192528018667057
"cg12309156",0.0086710888888889,0.917171711823062,0.0192528018667057
"cg03662545",0.0913834666666666,0.263515814436757,0.0192528018667057
"cg09548495",-0.00821757777777776,0.921485105427931,0.0192528018667057
"cg00975163",-0.00447577777777775,0.957189022708954,0.0192532254276636
