"","beta","pval","padj"
"cg25233914",-0.170739077777778,0.0027506616083312,0.0173520587431895
"cg00399880",0.164376711111111,0.00442161931240646,0.0173520587431895
"cg13232078",0.157945666666667,0.00687084847908612,0.0195763486041821
"cg08649002",0.164906,0.00425494088529146,0.0173520587431895
"cg26024874",0.160597866666667,0.00575147598893966,0.0181148850045344
"cg02418175",0.161545633333333,0.00538780895647584,0.0176902311915217
"cg12566133",-0.1504601,0.010992708049509,0.027005793021764
"cg04705669",0.165269933333333,0.00414065279597937,0.0173520587431895
"cg07510444",0.171268377777778,0.0026337478816417,0.0173520587431895
"cg00559249",-0.165118888888889,0.0041838769221702,0.0173520587431895
"cg20091506",0.170942366666667,0.00270020175475216,0.0173520587431895
"cg03765047",0.161464311111111,0.00541091185349585,0.0176987489674333
"cg24403701",0.156421566666667,0.00757318135322458,0.0206861003912171
"cg05365469",0.174735333333333,0.00198834530104326,0.0173520587431895
"cg05048043",-0.1718038,0.00251965464247247,0.0173520587431895
"cg15383389",0.139824533333333,0.0200132256020659,0.046012703993714
"cg20931951",-0.177330055555556,0.00159798713451298,0.0173520587431895
"cg25835936",0.161755077777778,0.00529758539139805,0.0176558885571206
"cg09812462",0.168662566666667,0.00321162951515351,0.0173520587431895
"cg19225602",-0.1577861,0.00692065616982015,0.019674928698849
"cg15883830",0.158389988888889,0.00664671860967395,0.0192740287856236
"cg01320441",-0.167379088888889,0.00353412008308124,0.0173520587431895
"cg23983607",0.165402166666667,0.00408594568578146,0.0173520587431895
"cg23167606",0.157467044444444,0.0070610883023323,0.0198928683432537
"cg01048071",0.167783788888889,0.00342704068246383,0.0173520587431895
"cg11358363",-0.166662911111111,0.00372442039896101,0.0173520587431895
"cg20494738",0.156685655555555,0.00742650346679584,0.0204615056255568
"cg05557582",-0.164519688888889,0.00435173156705356,0.0173520587431895
"cg13068216",0.145125177777778,0.0149478276282109,0.0353042693155667
"cg05719834",0.150560011111111,0.0108881488596094,0.0268031224207751
"cg16770048",0.160454655555555,0.00577458332930085,0.0181528027950126
"cg16456423",-0.158375366666667,0.00663726127037162,0.0192663607267681
"cg00397739",-0.172336555555556,0.00240368065717925,0.0173520587431895
"cg11858843",-0.176617155555556,0.00168958619986721,0.0173520587431895
"cg08348818",0.171386633333333,0.00259144658688676,0.0173520587431895
"cg04220053",0.1826722,0.000985435458203885,0.0173520587431895
"cg21821308",-0.170578322222222,0.00275849141969626,0.0173520587431895
"cg09993970",-0.169196477777778,0.00306810232431685,0.0173520587431895
"cg00976111",-0.177995266666667,0.0014980345400164,0.0173520587431895
"cg24800777",0.142885022222222,0.0168955842327484,0.0394066104553898
"cg08599288",-0.154802788888889,0.00835291762103916,0.0219968613867872
"cg08462941",0.168132677777778,0.00332254224172613,0.0173520587431895
"cg11730618",0.157523355555556,0.00700653266236179,0.0197879360154033
"cg26220016",-0.163817644444444,0.00455708563970377,0.0173520587431895
"cg14194344",0.1566105,0.00743537802191355,0.0204770108178238
"cg13662597",0.162460788888889,0.00501384016966412,0.0174440713160734
"cg05486432",-0.168293455555556,0.00328097596812458,0.0173520587431895
"cg07190057",-0.174240288888889,0.002053284481448,0.0173520587431895
"cg04873637",0.168892111111111,0.003134059695509,0.0173520587431895
"cg01379678",-0.1634477,0.00467449431953495,0.0173520587431895
"cg26829990",0.165573933333333,0.00400214085802056,0.0173520587431895
"cg09677626",0.156142644444444,0.00763988002332369,0.020811441087779
"cg13884800",0.144616644444444,0.0152996340763876,0.0360670298830448
"cg06731457",0.177493766666667,0.00155526254910021,0.0173520587431895
"cg14628911",0.168131777777778,0.00330779732511193,0.0173520587431895
"cg01164316",-0.167260066666667,0.00353090357152751,0.0173520587431895
"cg02948693",0.155864577777778,0.00777462054343582,0.0210233861695796
"cg10975399",0.174096355555556,0.00206752471524103,0.0173520587431895
"cg17726317",-0.165942,0.00388992337262005,0.0173520587431895
"cg14515812",0.147358844444444,0.0130684678414015,0.0313129695493027
"cg05922817",0.1515352,0.0101894251221989,0.0254322354229351
"cg22680020",-0.168237133333333,0.00327595243049592,0.0173520587431895
"cg15881372",0.155771155555556,0.00781191609948003,0.0210763221622741
"cg26271170",0.162193933333333,0.00507967280444443,0.0174680869078598
"cg09359383",0.156586533333333,0.00740923247197814,0.020442651931324
"cg01024357",-0.173777944444444,0.00211802127328555,0.0173520587431895
"cg23217290",0.152667366666667,0.00948685278516851,0.0240783065613414
"cg13427810",-0.167084555555556,0.00356381533808779,0.0173520587431895
"cg16815025",0.167513022222222,0.00345094515702208,0.0173520587431895
"cg17096325",-0.171266311111111,0.00258289512552195,0.0173520587431895
"cg12436196",-0.158706033333333,0.00642660987511187,0.0189939703712483
"cg01780699",0.141192322222222,0.0184149205957938,0.0426221978840269
"cg19926144",0.179102288888889,0.00134193771058199,0.0173520587431895
"cg17623887",0.159928255555555,0.00590811556810799,0.0183027124166914
"cg08127784",0.163468866666667,0.00461990500755449,0.0173520587431895
"cg09910691",0.1612535,0.00539489409501699,0.0176906658464169
"cg07151747",-0.161734366666667,0.00521772395838857,0.0175756128049942
"cg15174052",0.161113866666667,0.0054450161655506,0.0177354631739347
"cg17905091",0.1516243,0.0100818077907324,0.0252265927454833
"cg19268838",0.163598444444444,0.0045730942913318,0.0173520587431895
"cg27240008",0.163643022222222,0.00455798710492856,0.0173520587431895
"cg05513593",0.159228988888889,0.00618540930011721,0.0186785725505578
"cg12551983",-0.158175111111111,0.00663589332576146,0.0192663607267681
"cg27153002",0.143711222222222,0.0159951696813265,0.0374813583628038
"cg24820176",0.150155088888889,0.0110120856414403,0.0270434323218081
"cg26605477",0.1490845,0.0117294252248123,0.0285040710202
"cg08068800",-0.175299944444444,0.00184843836549498,0.0173520587431895
"cg24979161",-0.167912366666667,0.00332426602831677,0.0173520587431895
"cg02882731",0.143692622222222,0.0159884725764793,0.0374700552530568
"cg23403916",0.172751766666667,0.00227763790240785,0.0173520587431895
"cg03507130",0.162959022222222,0.00477069545503985,0.0173520587431895
"cg00974308",0.1637835,0.00449683511893093,0.0173520587431895
"cg03713860",0.177046544444444,0.00159121007144445,0.0173520587431895
"cg24506118",0.1735577,0.00213093413126508,0.0173520587431895
"cg12893905",0.167400888888889,0.00344957561670199,0.0173520587431895
"cg10093067",0.157717744444444,0.00681640445969285,0.0195088851164649
"cg25974151",0.1591063,0.00621165155452401,0.0187132217712667
"cg12589188",0.164227555555556,0.00435046786928932,0.0173520587431895
"cg16498904",-0.157735822222222,0.00680510550415264,0.0194821228289512
"cg01053396",0.162016266666667,0.00508637938755301,0.0174789669675361
"cg17751688",0.1407149,0.0187861870646371,0.0433767188945654
"cg08750946",0.172944666666667,0.00223327090915692,0.0173520587431895
"cg20392842",0.167916011111111,0.00330968056752185,0.0173520587431895
"cg14599125",0.160892566666667,0.00549162141551888,0.0177690400259094
"cg10488685",0.173786366666667,0.00208407319738747,0.0173520587431895
"cg08339604",-0.138480877777778,0.0211469242126946,0.048403212507851
"cg20702683",0.173259211111111,0.00217507177275565,0.0173520587431895
"cg27170458",-0.141317533333333,0.0181693542631488,0.042097669747796
"cg18885992",0.162266511111111,0.0049884096441305,0.017423715138423
"cg18922620",0.170789688888889,0.00264884449001555,0.0173520587431895
"cg11501313",-0.1684285,0.00317874187552712,0.0173520587431895
"cg18998365",0.173134666666667,0.00219318079097705,0.0173520587431895
"cg21376799",-0.158407266666667,0.00648473035933596,0.0190544350283521
"cg18720151",-0.174688155555556,0.00192916154543052,0.0173520587431895
"cg04258575",0.1676537,0.00336466745978826,0.0173520587431895
"cg07252486",0.1577816,0.00675523992694523,0.0193809781292361
"cg09992387",0.169813333333333,0.00285139781512002,0.0173520587431895
"cg14509497",0.173096888888889,0.00219668424540182,0.0173520587431895
"cg03996090",-0.175908433333333,0.00173940656459918,0.0173520587431895
"cg19921581",0.158157277777778,0.00658640961656096,0.019228567049649
"cg15176487",-0.166877766666667,0.00356197364709358,0.0173520587431895
"cg19441901",0.169831888888889,0.00284465405409038,0.0173520587431895
"cg13929276",0.152212555555555,0.00963662241369461,0.0243533545961451
"cg11979426",0.139862211111111,0.0196017770626199,0.0450978420858619
"cg07742588",0.138544711111111,0.0210208067518748,0.0481631498496387
"cg07364429",-0.149060444444445,0.0116658100700892,0.0283770617126957
"cg13139932",-0.1620805,0.00503370393338244,0.0174548956982064
"cg27519981",0.1739642,0.00204190322410838,0.0173520587431895
"cg15236696",-0.157468633333333,0.00687982756876347,0.0195894862436317
"cg24344143",0.161797644444444,0.00512823072850664,0.0174935382176587
"cg24587297",-0.168577866666667,0.00312574143399692,0.0173520587431895
"cg23746811",0.163146033333333,0.00466261817283944,0.0173520587431895
"cg11350586",-0.178610522222222,0.00137170052340716,0.0173520587431895
"cg05242065",-0.159391655555556,0.00604663028017383,0.0184629932219048
"cg02442222",0.169827144444444,0.00283622967865169,0.0173520587431895
"cg20960882",-0.165365377777778,0.00397006600196226,0.0173520587431895
"cg05026883",0.148986722222222,0.0116924561749414,0.0284380754593238
"cg12092818",0.141189644444444,0.0182118568825588,0.0421912588498987
"cg00201468",-0.155397903222222,0.00785203583311402,0.021149830496736
"cg03341748",0.172008266666667,0.00238158809981161,0.0173520587431895
"cg21902759",0.158549588888889,0.00638319081991214,0.0189524668049648
"cg07924703",-0.155734011111111,0.00768222156197343,0.0208784388149842
"cg16034168",0.182112144444444,0.000994800232331321,0.0173520587431895
"cg24855846",-0.170583744444444,0.0026655632273442,0.0173520587431895
"cg02745009",-0.1759118,0.00172454962803167,0.0173520587431895
"cg12551078",0.1731184,0.00217481606106403,0.0173520587431895
"cg22851257",0.145813377777778,0.0140438167017922,0.0333859900197128
"cg06128826",0.1563243,0.00738551894564019,0.0204019860376801
"cg12724221",0.175904711111111,0.00172415539357524,0.0173520587431895
"cg18090212",0.167385166666667,0.00340478862020916,0.0173520587431895
"cg22332722",-0.1701505,0.00275321667734228,0.0173520587431895
"cg12429457",0.183535311111111,0.00086769902170385,0.0173520587431895
"cg00114106",-0.168402659888889,0.00315028126081979,0.0173520587431895
"cg11498345",-0.167571822222222,0.00335291974389722,0.0173520587431895
"cg01888131",0.1592678,0.0060666460186548,0.0184874173964797
"cg21088208",0.144903988888889,0.0147701028602105,0.0349422826122794
"cg27518976",-0.166339733333333,0.00367338575193783,0.0173520587431895
"cg11314163",-0.1561808,0.00744035243892994,0.0204799131266995
"cg22719826",0.149869333333333,0.0110418907474304,0.0271023892377975
"cg25656315",0.165101788888889,0.00402097315430004,0.0173520587431895
"cg17624315",0.174198144444444,0.00198223347543544,0.0173520587431895
"cg02633334",-0.171585722222222,0.00245123904306772,0.0173520587431895
"cg02676406",-0.162871555555556,0.00472022402636907,0.0173520587431895
"cg14079308",0.185760488888889,0.000696297702402818,0.0173520587431895
"cg18306374",0.146147177777778,0.0137276724880281,0.0326927184758946
"cg21601891",-0.182117488888889,0.000985130252726455,0.0173520587431895
"cg13879239",0.154797244444444,0.00811330637508365,0.0215963302975639
"cg09631415",0.1736787,0.00206241546049044,0.0173520587431895
"cg21746107",0.158294988888889,0.00645311468217047,0.0190161652776148
"cg24058003",0.153486744444444,0.00881296023613298,0.0228551873343698
"cg12682061",-0.168987366666667,0.00299419857754333,0.0173520587431895
"cg01720186",-0.1595511,0.00592525308434603,0.0183189150853177
"cg01037496",0.160538711111111,0.0055371674481848,0.0178244566173662
"cg21078144",-0.166174166666667,0.00370145938488461,0.0173520587431895
"cg02432267",0.144409711111111,0.0151371613186863,0.0357177001384764
"cg15679784",0.148515133333333,0.0119339733845599,0.0289238327303925
"cg06946838",-0.174162288888889,0.00197763274980137,0.0173520587431895
"cg05590053",0.1674761,0.00335519282729508,0.0173520587431895
"cg26109393",0.1673863,0.00337733820948853,0.0173520587431895
"cg15699321",0.157593788888889,0.0067490528196267,0.0193782415693746
"cg18476857",0.159863088888889,0.0057886272953031,0.0181718012723375
"cg05145297",0.164744,0.00410155888416731,0.0173520587431895
"cg22325764",0.171505533333333,0.00244891705468512,0.0173520587431895
"cg25873461",-0.160082544444444,0.0056957093054409,0.0180335551397318
"cg23499286",-0.174201633333333,0.00196488001750924,0.0173520587431895
"cg27324797",-0.160010577777778,0.00572139550373125,0.0180713692474139
"cg14282634",-0.164204044444444,0.00425782050495475,0.0173520587431895
"cg08054209",0.1649143,0.00404348369650122,0.0173520587431895
"cg20524024",0.161339877777778,0.00521694364264766,0.0175756128049942
"cg27522205",0.164896766666667,0.00404801077835726,0.0173520587431895
"cg02955290",0.1653142,0.00392607434123295,0.0173520587431895
"cg27636962",0.162982311111111,0.0046464990915128,0.0173520587431895
"cg19190120",-0.149847211111111,0.0109844205565124,0.0269887482960992
"cg18527248",-0.157000644444445,0.00699715090564451,0.0197743419687566
"cg22533480",-0.154566122222222,0.00818818348504098,0.021707803512834
"cg03102991",0.143350344444444,0.0160014399654319,0.0374914226175638
"cg06376279",0.145679688888889,0.0140174791177701,0.0333313021466415
"cg14657514",-0.1698354,0.00278057636330229,0.0173520587431895
"cg06332842",0.159556544444444,0.005883704318847,0.0182723736610155
"cg01630660",0.165075988888889,0.00398471263378775,0.0173520587431895
"cg04470557",-0.155456755555556,0.00772248497483177,0.0209394928818649
"cg14360278",0.155437877777778,0.00773126242065307,0.0209490920489177
"cg22134256",0.1442338,0.0152107245126261,0.0358828131932674
"cg10822665",-0.157790288888889,0.0066233893395349,0.0192532254276635
"cg00044505",-0.170190409111111,0.00270230503104225,0.0173520587431895
"cg04818594",-0.159689755555556,0.00582698055880788,0.018220843875077
"cg13043386",-0.166337211111111,0.0036266032454541,0.0173520587431895
"cg17918184",0.168587511111111,0.00305652992438903,0.0173520587431895
"cg22200486",-0.160513444444445,0.00550051839743012,0.0177694020269104
"cg03007659",0.159585688888889,0.00586166128348392,0.0182577831598938
"cg05779336",-0.172550877777778,0.00223465745367157,0.0173520587431895
"cg17065725",0.167855033333333,0.0032315605505643,0.0173520587431895
"cg04637264",-0.168048655555556,0.00318405978242609,0.0173520587431895
"cg22888800",0.170426433333333,0.00264635749439495,0.0173520587431895
"cg14235698",-0.173965933333333,0.00198792631517117,0.0173520587431895
"cg19368806",0.163588233333333,0.0044250048568383,0.0173520587431895
"cg01252219",0.164215744444444,0.00422529015354694,0.0173520587431895
"cg02363960",0.1558458,0.00750454463949536,0.0205638602966136
"cg15355400",0.1660388,0.00369563973141694,0.0173520587431895
"cg01254505",-0.171135288888889,0.00249739616665671,0.0173520587431895
"cg03249782",0.170406055555556,0.00264580285470705,0.0173520587431895
"cg18028383",-0.178770255555556,0.00131302008566209,0.0173520587431895
"cg16812730",-0.152033088888889,0.00955594053659449,0.0241864318110146
"cg18605382",0.1596247,0.00583074503813748,0.018220843875077
"cg15808331",0.152850788888889,0.00907889247673425,0.0233439446695296
"cg13971504",-0.180259711111111,0.00114718152121859,0.0173520587431895
"cg14682985",-0.169827866666667,0.00276580007389589,0.0173520587431895
"cg24694702",-0.165300466666667,0.00389827480538693,0.0173520587431895
"cg21603827",-0.171588866666667,0.00240484388957952,0.0173520587431895
"cg15830864",0.172527988888889,0.00222816585138475,0.0173520587431895
"cg23011516",0.1561115,0.00736334731480406,0.0203745083420146
"cg16029351",0.163320022222222,0.00449453461314269,0.0173520587431895
"cg00393283",0.180888188888889,0.00108025132458023,0.0173520587431895
"cg17571733",0.167387477777778,0.0033302186618235,0.0173520587431895
"cg23387288",-0.177362088888889,0.00148093094045795,0.0173520587431895
"cg05725907",-0.1410043,0.0181133110456206,0.0419970114667762
"cg25830869",-0.168507277777778,0.00305543807537415,0.0173520587431895
"cg04953185",0.156370422222222,0.00722842595499741,0.0201747325327233
"cg17185705",0.162234677777778,0.00484980618900072,0.0173636559934426
"cg26106747",0.157588366666667,0.00666849936750869,0.0192973075590592
"cg16843310",0.157228744444444,0.00682348407156904,0.0195167017248611
"cg24520381",-0.182377566666667,0.000937257159477389,0.0173520587431895
"cg21831210",-0.165749333333333,0.00375443505300849,0.0173520587431895
"cg03026698",0.157553177777778,0.00667384448519522,0.0193080991904968
"cg14870594",-0.173277933333333,0.00208562686788323,0.0173520587431895
"cg01806261",-0.1811495,0.00104980723484861,0.0173520587431895
"cg23309808",-0.170926766666667,0.00252190151687788,0.0173520587431895
"cg14109086",-0.166869288888889,0.00345150883288111,0.0173520587431895
"cg09741291",0.158605433333333,0.00621706043425593,0.0187176288853107
"cg14565417",-0.151994288888889,0.0095317520098422,0.0241410453603653
"cg27582535",-0.169560544444444,0.00280494175149373,0.0173520587431895
"cg26942829",0.175005655555556,0.00180113598415994,0.0173520587431895
"cg14142846",0.175790122222222,0.00168430353139349,0.0173520587431895
"cg16219186",0.161350688888889,0.00513714328280025,0.0174970820258864
"cg03025512",0.163473533333333,0.00441368773913978,0.0173520587431895
"cg00690343",0.167675111111111,0.00323430992586443,0.0173520587431895
"cg22042908",0.171834222222222,0.00233463931254963,0.0173520587431895
"cg17205422",0.161296577777778,0.00514913995924786,0.0175138876721916
"cg05731321",0.163341155555555,0.00445329177674225,0.0173520587431895
"cg08662894",0.155991511111111,0.00736441865122847,0.0203746538974366
"cg11275670",0.171311911111111,0.00243181240074306,0.0173520587431895
"cg02945060",0.162446722222222,0.00474285375575569,0.0173520587431895
"cg21440645",0.146779177777778,0.0130003880755736,0.0311685161246071
"cg00614873",-0.1648739,0.00397871581400249,0.0173520587431895
"cg26401624",0.174413855555556,0.00188410444353398,0.0173520587431895
"cg20806676",-0.176890566666667,0.00152520166187293,0.0173520587431895
"cg06931073",-0.175890955555556,0.00166214300752867,0.0173520587431895
"cg20081771",-0.162310977777778,0.00478446520431349,0.0173520587431895
"cg11783718",0.1437267,0.0154804829513533,0.0364203810171823
"cg18376568",0.175935,0.0016546663216501,0.0173520587431895
"cg10788355",0.169094366666667,0.00288946587941606,0.0173520587431895
"cg02657611",-0.179826544444444,0.00117317021378218,0.0173520587431895
"cg16181497",0.141521544444444,0.0174906928618738,0.0406854916535795
"cg20860265",-0.179703833333333,0.00118561702155441,0.0173520587431895
"cg09147068",-0.170430211111111,0.00260059390860451,0.0173520587431895
"cg17575050",-0.152752344444444,0.00903932041361066,0.0232762209697712
"cg14765220",-0.175020511111111,0.00178460209929023,0.0173520587431895
"cg06266582",0.152199255555556,0.00935251944305139,0.0238189722222116
"cg00396730",0.151863077777778,0.00954765246431649,0.0241712720615607
"cg20351160",-0.172986644444444,0.00211296831568532,0.0173520587431895
"cg14300062",-0.157593066666667,0.0065992172492435,0.0192341982484921
"cg03391019",0.157216666666667,0.00676622861752169,0.0194041543376016
"cg00697703",-0.169933044444444,0.00269892101897816,0.0173520587431895
"cg00770754",0.169376288888889,0.0028190957394539,0.0173520587431895
"cg07195330",-0.163555011111111,0.00436150385884136,0.0173520587431895
"cg00569876",0.151396466666667,0.0098152292857836,0.0246799831173839
"cg17211409",0.149534577777778,0.0109941021222514,0.0270059005705022
"cg22062979",-0.186575033333333,0.000610667093992979,0.0173520587431895
"cg21261709",0.150287522222222,0.0104988042366263,0.0259935732523554
"cg25715827",0.165906211111111,0.00366364431639616,0.0173520587431895
"cg12274883",-0.164278766666667,0.00413011962833595,0.0173520587431895
"cg00179082",0.166418087666667,0.00352434819701023,0.0173520587431895
"cg03653088",0.166917733333333,0.00339426806859285,0.0173520587431895
"cg07945971",0.160461411111111,0.0054135429161233,0.0177028872338892
"cg26195823",-0.174958755555556,0.00178450238622217,0.0173520587431895
"cg08205865",0.173587244444444,0.00200048359488507,0.0173520587431895
"cg19067025",-0.172203377777778,0.00223812027729366,0.0173520587431895
"cg02606279",0.153987833333333,0.00831226819296045,0.0219393466681623
"cg08651590",-0.169421744444445,0.00279263579048094,0.0173520587431895
"cg02645550",-0.161101144444444,0.00516676906151976,0.0175144713949822
"cg06788697",0.154367577777778,0.00811077299903523,0.0215963302975639
"cg06043840",-0.140331,0.0185735143884373,0.0429495071995313
"cg12422704",-0.169615811111111,0.00274909104613872,0.0173520587431895
"cg11971918",0.1625521,0.00465928733537116,0.0173520587431895
"cg23509699",-0.171545466666667,0.00235610382575937,0.0173520587431895
"cg16854643",0.161683822222222,0.004950028409814,0.0173961954622571
"cg17697105",0.166345922222222,0.00352539923869328,0.0173520587431895
"cg16496016",0.147636444444444,0.0122557389587965,0.0295889400260659
"cg18519737",-0.159317622222222,0.00583022188575263,0.018220843875077
"cg25883013",0.157293688888889,0.00668321819027245,0.0193180399703622
"cg03206660",0.141505133333333,0.0173851846052251,0.0404683068091833
"cg18233410",-0.157942433333333,0.00639689552775778,0.0189586796448453
"cg00127776",0.168804304222222,0.00291908027526016,0.0173520587431895
"cg11789934",-0.151461288888889,0.00971489028348037,0.0245139800239222
"cg23498739",-0.170560011111111,0.00254107922071671,0.0173520587431895
"cg08575222",0.164689777777778,0.00397938504354354,0.0173520587431895
"cg02622026",0.1382058,0.0207597002789322,0.0476068525697517
"cg10952297",0.176119944444444,0.00160247146592498,0.0173520587431895
"cg11584332",0.148835566666667,0.0113938051459451,0.0278270976821226
"cg02915696",0.149050877777778,0.0112458017544296,0.0275295024588239
"cg04329455",-0.155646233333333,0.00743668866994056,0.0204770108178238
"cg22101188",-0.166907611111111,0.00336962007702158,0.0173520587431895
"cg21808526",-0.173785188888889,0.00195170559119171,0.0173520587431895
"cg21427464",0.154788044444444,0.00786095448346679,0.0211684727307833
"cg16329456",0.166074188888889,0.00358643501474019,0.0173520587431895
"cg00984659",0.155551588888889,0.00747571696303414,0.0205235880934362
"cg02469161",0.154804644444444,0.00784634462049344,0.0211406294503393
"cg12252865",0.157503888888889,0.00656869467140802,0.0191898763406603
"cg26394870",0.151934411111111,0.00941165300002701,0.0239269175035643
"cg04254886",0.181836122222222,0.000954288725850438,0.0173520587431895
"cg07989312",-0.173229133333333,0.00203903912134712,0.0173520587431895
"cg01721149",-0.176276188888889,0.00157545562269699,0.0173520587431895
"cg12569593",-0.165664011111111,0.00368975354173267,0.0173520587431895
"cg23169883",0.1536306,0.00844597934497378,0.0221650159952074
"cg11475890",0.160946555555555,0.00518230301247488,0.0175270727256617
"cg19824006",0.154115511111111,0.00818673497579728,0.021707803512834
"cg22676382",-0.173102233333333,0.00205700084386096,0.0173520587431895
"cg03017508",-0.168260222222222,0.0030271610613852,0.0173520587431895
"cg23024158",0.160481533333333,0.00535059273018979,0.017676001778573
"cg00375132",0.162066488888889,0.00478550955076698,0.0173520587431895
"cg17174503",-0.176415788888889,0.00155134216639014,0.0173520587431895
"cg04542940",-0.170334922222222,0.00256953488045959,0.0173520587431895
"cg19116349",0.138473733333333,0.0203926703742984,0.0468473934626658
"cg25768367",0.169571811111111,0.00272790620089124,0.0173520587431895
"cg03715057",0.179794133333333,0.00114722247175213,0.0173520587431895
"cg25513668",0.158383455555556,0.0061666759079079,0.018659369492253
"cg04850286",-0.1908492,0.000379786135982591,0.0173520587431895
"cg15954031",-0.170065633333333,0.00262078901356171,0.0173520587431895
"cg23787867",-0.164530366666667,0.00399636569956117,0.0173520587431895
"cg16435782",0.1522166,0.0092077425914615,0.0235422951398578
"cg06315909",0.139077377777778,0.0197206149978856,0.0453660340416048
"cg13525276",0.181152211111111,0.0010095875875588,0.0173520587431895
"cg22548335",-0.166936511111111,0.00333529317488159,0.0173520587431895
"cg14166873",0.174321622222222,0.00184881089095976,0.0173520587431895
"cg09296820",0.1635747,0.00427934285449631,0.0173520587431895
"cg17797591",-0.167996088888889,0.00307565221390891,0.0173520587431895
"cg00282245",0.162452666666667,0.00463874573820463,0.0173520587431895
"cg13508800",0.154782,0.00781299262555501,0.0210763221622741
"cg14884523",0.154288588888889,0.00806418346999249,0.0215245788602495
"cg02111433",-0.168395633333333,0.00298104865431065,0.0173520587431895
"cg21571135",-0.168609588888889,0.00293105632182832,0.0173520587431895
"cg01702839",0.167007611111111,0.00331459136147114,0.0173520587431895
"cg03028786",-0.150220511111111,0.0104036485974668,0.0257988820355673
"cg11485456",0.1720488,0.002228023330678,0.0173520587431895
"cg08797444",-0.156554155555556,0.00694997792942472,0.0197218442946218
"cg16407760",0.182264,0.000907040212089006,0.0173520587431895
"cg06916270",0.157815677777778,0.00638789941723046,0.0189562394672174
"cg21325644",-0.168674988888889,0.00291313799166671,0.0173520587431895
"cg09925887",0.1634026,0.00432290882997267,0.0173520587431895
"cg20750932",-0.148949866666667,0.0112195246121624,0.0274719015968716
"cg03072569",0.1570431,0.00671581876322428,0.0193511562115669
"cg11400765",0.155644155555556,0.0073655300781042,0.0203749103128747
"cg06585639",0.169785966666667,0.00266423279853932,0.0173520587431895
"cg12595444",0.155438522222222,0.00746325962355467,0.0205095448952522
"cg26341831",0.188321955555556,0.000493335150137121,0.0173520587431895
"cg24345422",0.169221033333333,0.00278412806086704,0.0173520587431895
"cg07549449",0.174648633333333,0.00178898975271038,0.0173520587431895
"cg17170262",0.171562944444444,0.00230879138760403,0.0173520587431895
"cg20528093",-0.171714955555556,0.00227801243602965,0.0173520587431895
"cg12269954",0.163358722222222,0.00432120850388334,0.0173520587431895
"cg13306815",-0.155269755555556,0.00753185803595072,0.0206154592471622
"cg09024089",0.149173822222222,0.0110428684949406,0.0271023892377975
"cg19454119",-0.165283844444444,0.00375034807022416,0.0173520587431895
"cg15221192",0.1688568,0.00285611913182687,0.0173520587431895
"cg12856939",-0.155351877777778,0.00748317101896366,0.0205271458482064
"cg08142776",-0.168564744444444,0.00291979688804984,0.0173520587431895
"cg13338240",0.174052066666667,0.0018739503588459,0.0173520587431895
"cg13942251",0.175071811111111,0.00171874910375326,0.0173520587431895
"cg11293217",-0.154976588888889,0.00766631970978591,0.0208550590581771
"cg27216721",-0.169503844444444,0.00271167031115805,0.0173520587431895
"cg02073839",0.155367377777778,0.00746780537216831,0.0205095448952522
"cg23619147",0.1494541,0.010836932779372,0.0267051078841105
"cg11572138",-0.162329711111111,0.00463955876337171,0.0173520587431895
"cg18631301",0.163647866666667,0.00421692735971676,0.0173520587431895
"cg00691249",-0.1804091,0.00106695520371746,0.0173520587431895
"cg04055819",-0.168327104444444,0.00296528651618417,0.0173520587431895
"cg14771605",0.160364844444444,0.00532308454287791,0.017676001778573
"cg12965809",0.156036277777778,0.00713677768147946,0.0200105921252754
"cg08712827",0.143563733333333,0.0152903016249949,0.0360492788518093
"cg01457778",-0.1741778,0.00184588363048481,0.0173520587431895
"cg20924006",0.146067988888889,0.0132310824400146,0.0316533072727621
"cg08784129",-0.162553311111111,0.00455390811144066,0.0173520587431895
"cg07812250",-0.1627823,0.00447942298350874,0.0173520587431895
"cg10499532",-0.181596033333333,0.000952065059876326,0.0173520587431895
"cg16143506",0.175209377777778,0.00168814162224674,0.0173520587431895
"cg12945363",0.147434455555555,0.0121997109100303,0.0294776212659976
"cg10078507",-0.172810577777778,0.00206513645366775,0.0173520587431895
"cg07455496",-0.169329433333333,0.00273257652726008,0.0173520587431895
"cg21194517",-0.165292022222222,0.00372104890906377,0.0173520587431895
"cg22471128",-0.165093411111111,0.00377621408166178,0.0173520587431895
"cg17113038",-0.170328333333333,0.00252349003051361,0.0173520587431895
"cg03543914",0.160303855555556,0.00532815416796383,0.017676001778573
"cg00869941",-0.168454733333333,0.00292147546730206,0.0173520587431895
"cg19228755",0.161565211111111,0.00487116676377069,0.0173636559934426
"cg01405663",0.155461988888889,0.00737984171280567,0.0203994465363041
"cg25943276",0.168941977777778,0.00281024643324718,0.0173520587431895
"cg21482942",0.165484755555556,0.0036600396091328,0.0173520587431895
"cg18069071",-0.168764711111111,0.00284792595408698,0.0173520587431895
"cg10357060",0.156622022222222,0.00682990637464176,0.0195167017248611
"cg08683925",0.169326933333333,0.00272302964608538,0.0173520587431895
"cg22609618",0.143599744444444,0.0151950696817074,0.0358501113169929
"cg11763797",0.163295522222222,0.00429385705159005,0.0173520587431895
"cg20829967",0.162526844444444,0.00453762301716748,0.0173520587431895
